stock,date,daily_sentiment,sentiment_3d_avg,sentiment_momentum
AEE,2019-12-08,0.954305,0.318102,0.636203
AEE,2019-12-09,0.0,0.318102,-0.318102
AEE,2019-12-11,-0.287858,0.222149,-0.510007
AEE,2019-12-16,0.0,-0.095953,0.095953
AEE,2020-01-12,0.0,-0.095953,0.095953
AEE,2020-01-16,-0.330033,-0.110011,-0.220022
AEE,2020-01-17,0.887507,0.185825,0.701682
AEE,2020-01-21,0.0,0.185825,-0.185825
AEE,2020-01-22,0.0,0.295836,-0.295836
AEE,2020-01-24,0.0,0.0,0.0
AEE,2020-01-27,0.0,0.0,0.0
AEE,2020-01-29,0.238231,0.07941,0.158821
AEE,2020-01-30,0.0,0.07941,-0.07941
AEE,2020-01-31,0.165579,0.134603,0.030976
AEE,2020-02-03,0.0,0.055193,-0.055193
AEE,2020-02-04,0.301369,0.155649,0.145719
AEE,2020-02-05,0.0,0.100456,-0.100456
AEE,2020-02-06,-0.247816,0.017851,-0.265667
AEE,2020-02-07,0.0,-0.082605,0.082605
AEE,2020-02-11,0.0,-0.082605,0.082605
AEE,2020-02-12,0.0,0.0,0.0
AEE,2020-02-13,0.0,0.0,0.0
AEE,2020-02-14,0.080335,0.026778,0.053557
AEE,2020-02-17,0.0,0.026778,-0.026778
AEE,2020-02-18,0.0,0.026778,-0.026778
AEE,2020-02-20,0.681635,0.227212,0.454424
AEE,2020-02-24,0.0,0.227212,-0.227212
AEE,2020-02-25,0.949699,0.543778,0.405921
AEE,2020-02-26,0.419398,0.456365,-0.036968
AEE,2020-02-28,0.0,0.456365,-0.456365
AEE,2020-03-03,0.0,0.139799,-0.139799
AEE,2020-03-11,0.0,0.0,0.0
AEE,2020-03-12,0.476726,0.158909,0.317817
AEE,2020-03-16,-0.973002,-0.165425,-0.807576
AEE,2020-03-17,0.46392,-0.010785,0.474705
AEE,2020-03-18,0.880955,0.123958,0.756997
AEE,2020-03-23,-0.95406,0.130271,-1.084332
AEE,2020-03-24,0.0,-0.024369,0.024369
AEE,2020-03-25,-0.69953,-0.551197,-0.148333
AEE,2020-03-26,0.760682,0.020384,0.740298
AEE,2020-03-27,-0.970383,-0.303077,-0.667306
AEE,2020-03-30,0.723719,0.171339,0.55238
AEE,2020-03-31,0.0,-0.082221,0.082221
AEE,2020-04-01,-0.973536,-0.083272,-0.890264
AEE,2020-04-02,0.0,-0.324512,0.324512
AEE,2020-04-03,0.772691,-0.066948,0.839639
AEE,2020-04-09,0.471562,0.414751,0.056811
AEE,2020-04-13,-0.969152,0.0917,-1.060852
AEE,2020-04-14,-0.547344,-0.348311,-0.199033
AEE,2020-04-15,-0.972837,-0.829778,-0.143059
AEE,2020-04-17,0.0,-0.506727,0.506727
AEE,2020-04-20,0.092303,-0.293511,0.385814
AEE,2020-04-21,-0.972935,-0.293544,-0.679391
AEE,2020-04-23,0.940765,0.020044,0.92072
AEE,2020-04-27,0.0,-0.010723,0.010723
AEE,2020-04-28,0.0,0.313588,-0.313588
AEE,2020-04-29,0.0,0.0,0.0
AEE,2020-05-06,0.0,0.0,0.0
AEE,2020-05-07,0.0,0.0,0.0
AEE,2020-05-08,-0.294055,-0.098018,-0.196036
AEE,2020-05-11,-0.283923,-0.192659,-0.091264
AEE,2020-05-15,0.0,-0.192659,0.192659
AEE,2020-05-21,0.573703,0.096593,0.47711
AEE,2020-05-28,0.0,0.191234,-0.191234
AEE,2020-06-05,0.0,0.191234,-0.191234
AEE,2020-06-09,-0.965985,-0.321995,-0.64399
AEG,2009-08-16,0.952315,0.952315,0.0
AEG,2009-08-17,0.0,0.476158,-0.476158
AEG,2009-08-31,0.0,0.317438,-0.317438
AEG,2009-11-12,-0.967241,-0.322414,-0.644827
AEG,2010-02-26,0.944227,-0.007671,0.951898
AEG,2010-05-12,0.0,-0.007671,0.007671
AEG,2010-06-10,-0.417188,0.17568,-0.592868
AEG,2010-06-22,0.0,-0.139063,0.139063
AEG,2010-06-25,0.0,-0.139063,0.139063
AEG,2010-07-02,0.431282,0.143761,0.287522
AEG,2010-08-12,0.0,0.143761,-0.143761
AEG,2010-08-16,0.721929,0.384404,0.337525
AEG,2010-08-18,0.0,0.240643,-0.240643
AEG,2010-08-31,0.0,0.240643,-0.240643
AEG,2010-09-28,-0.910452,-0.303484,-0.606968
AEG,2010-11-11,0.0,-0.303484,0.303484
AEG,2010-12-02,0.0,-0.303484,0.303484
AEG,2010-12-03,0.0,0.0,0.0
AEG,2010-12-16,-0.474915,-0.158305,-0.31661
AEG,2011-01-07,0.0,-0.158305,0.158305
AEG,2011-01-31,-0.001444,-0.158786,0.157343
AEG,2011-02-01,0.0,-0.000481,0.000481
AEG,2011-02-23,0.0,-0.000481,0.000481
AEG,2011-02-24,0.0,0.0,0.0
AEG,2011-02-25,-0.884827,-0.294942,-0.589884
AEG,2011-02-28,-0.529971,-0.471599,-0.058372
AEG,2011-03-17,0.0,-0.471599,0.471599
AEG,2011-03-18,0.0,-0.176657,0.176657
AEG,2011-03-29,0.0,0.0,0.0
AEG,2011-04-26,0.0,0.0,0.0
AEG,2011-05-12,-0.647292,-0.215764,-0.431528
AEG,2011-05-23,0.0,-0.215764,0.215764
AEG,2011-06-14,0.0,-0.215764,0.215764
AEG,2011-06-16,0.900826,0.300275,0.60055
AEG,2011-06-21,0.0,0.300275,-0.300275
AEG,2011-07-25,0.0,0.300275,-0.300275
AEG,2011-08-04,0.946932,0.315644,0.631288
AEG,2011-08-10,0.0,0.315644,-0.315644
AEG,2011-08-11,-0.48742,0.153171,-0.640591
AEG,2011-08-24,0.0,-0.162473,0.162473
AEG,2011-10-31,-0.97471,-0.487377,-0.487334
AEG,2011-11-10,-0.977364,-0.650691,-0.326672
AEG,2011-11-15,0.0,-0.650691,0.650691
AEG,2011-11-28,0.912481,-0.021628,0.934109
AEG,2012-01-25,0.0,0.30416,-0.30416
AEG,2012-01-27,0.0,0.30416,-0.30416
AEG,2012-02-17,-0.970235,-0.323412,-0.646823
AEG,2012-02-24,0.0,-0.323412,0.323412
AEG,2012-02-27,0.0,-0.323412,0.323412
AEG,2012-05-04,0.0,0.0,0.0
AEG,2012-05-10,-0.738604,-0.246201,-0.492403
AEG,2012-05-14,0.0,-0.246201,0.246201
AEG,2012-05-17,0.0,-0.246201,0.246201
AEG,2012-06-15,0.0,0.0,0.0
AEG,2012-07-05,-0.549139,-0.183046,-0.366093
AEG,2012-08-09,-0.970529,-0.506556,-0.463973
AEG,2012-10-26,0.0,-0.506556,0.506556
AEG,2012-10-29,0.0,-0.32351,0.32351
AEG,2012-11-08,0.943611,0.314537,0.629074
AEG,2012-11-19,0.0,0.314537,-0.314537
AEG,2012-12-10,0.0,0.314537,-0.314537
AEG,2012-12-27,0.0,0.0,0.0
AEG,2012-12-31,-0.962126,-0.320709,-0.641417
AEG,2013-01-08,-0.890689,-0.617605,-0.273084
AEG,2013-01-23,-0.839953,-0.897589,0.057636
AEG,2013-01-30,0.0,-0.576881,0.576881
AEG,2013-02-09,0.0,-0.279984,0.279984
AEG,2013-02-15,0.938258,0.312753,0.625506
AEG,2013-02-19,0.522085,0.486781,0.035304
AEG,2013-02-21,-0.454645,0.335233,-0.789878
AEG,2013-02-22,0.0,0.02248,-0.02248
AEG,2013-02-24,0.880652,0.142002,0.738649
AEG,2013-03-05,0.0,0.293551,-0.293551
AEG,2013-03-08,0.0,0.293551,-0.293551
AEG,2013-03-12,0.641622,0.213874,0.427748
AEG,2013-03-13,0.017747,0.21979,-0.202042
AEG,2013-03-15,-0.297928,0.12048,-0.418408
AEG,2013-03-19,0.641622,0.12048,0.521141
AEG,2013-03-23,0.0,0.114565,-0.114565
AEG,2013-03-25,0.803477,0.4817,0.321777
AEG,2013-03-26,0.678015,0.493831,0.184184
AEG,2013-03-27,-0.021503,0.486663,-0.508166
AEG,2013-04-01,0.676389,0.4443,0.232089
AEG,2013-04-03,0.657933,0.437606,0.220327
AEG,2013-04-05,0.930565,0.754962,0.175602
AEG,2013-04-10,0.0,0.529499,-0.529499
AEG,2013-04-23,0.0,0.310188,-0.310188
AEG,2013-04-24,0.530524,0.176841,0.353683
AEG,2013-05-03,0.0,0.176841,-0.176841
AEG,2013-05-08,-0.973501,-0.147659,-0.825842
AEG,2013-05-09,0.0,-0.3245,0.3245
AEG,2013-05-10,0.0,-0.3245,0.3245
AEG,2013-05-23,0.0,0.0,0.0
AEG,2013-05-30,0.713416,0.237805,0.47561
AEG,2013-05-31,0.0,0.237805,-0.237805
AEG,2013-06-04,0.0,0.237805,-0.237805
AEG,2013-06-20,0.0,0.0,0.0
AEG,2013-07-05,0.0,0.0,0.0
AEG,2013-07-23,0.727943,0.242648,0.485295
AEG,2013-07-30,-0.818223,-0.030093,-0.78813
AEG,2013-08-11,0.0,-0.030093,0.030093
AEG,2013-10-16,0.0,-0.272741,0.272741
AEG,2013-10-21,0.0,0.0,0.0
AEG,2014-01-02,-0.967295,-0.322432,-0.644864
AEG,2014-01-23,0.0,-0.322432,0.322432
AEG,2014-02-10,-0.97141,-0.646235,-0.325175
AEG,2014-02-14,0.867997,-0.034471,0.902468
AEG,2014-02-19,-0.470998,-0.19147,-0.279528
AEG,2014-02-20,-0.963571,-0.188857,-0.774713
AEG,2014-02-21,0.553435,-0.293711,0.847146
AEG,2014-02-24,0.929394,0.173086,0.756308
AEG,2014-02-25,0.852128,0.778319,0.073808
AEG,2014-02-26,0.0,0.593841,-0.593841
AEG,2014-02-27,0.0,0.284043,-0.284043
AEG,2014-03-04,0.0,0.0,0.0
AEG,2014-03-06,0.934091,0.311364,0.622727
AEG,2014-03-07,0.0,0.311364,-0.311364
AEG,2014-05-06,0.723496,0.552529,0.170967
AEG,2014-05-08,-0.417143,0.102118,-0.51926
AEG,2014-05-15,0.0,0.102118,-0.102118
AEG,2014-05-21,0.0,-0.139048,0.139048
AEG,2014-06-17,0.536232,0.178744,0.357488
AEG,2014-06-26,0.0,0.178744,-0.178744
AEG,2014-06-30,0.0,0.178744,-0.178744
AEG,2014-07-01,0.0,0.0,0.0
AEG,2014-07-03,0.0,0.0,0.0
AEG,2014-07-07,0.785415,0.261805,0.52361
AEG,2014-08-14,0.0,0.261805,-0.261805
AEG,2014-08-22,0.92492,0.570112,0.354809
AEG,2014-10-17,0.0,0.308307,-0.308307
AEG,2014-11-17,-0.75686,0.05602,-0.81288
AEG,2014-11-25,0.6684,-0.029487,0.697887
AEG,2014-12-31,0.911548,0.274363,0.637185
AEG,2015-01-05,0.0,0.526649,-0.526649
AEG,2015-01-08,0.653439,0.521662,0.131777
AEG,2015-01-13,0.0,0.217813,-0.217813
AEG,2015-01-19,0.0,0.217813,-0.217813
AEG,2015-02-19,0.232112,0.077371,0.154741
AEG,2015-02-24,0.0,0.077371,-0.077371
AEG,2015-02-27,0.0,0.077371,-0.077371
AEG,2015-03-02,0.0,0.0,0.0
AEG,2015-03-04,0.0,0.0,0.0
AEG,2015-03-26,-0.516897,-0.172299,-0.344598
AEG,2015-03-27,-0.798724,-0.43854,-0.360184
AEG,2015-04-15,0.894846,-0.140258,1.035104
AEG,2015-04-28,0.7604,0.285507,0.474892
AEG,2015-05-05,-0.699664,0.318527,-1.018191
AEG,2015-05-13,0.0,0.020245,-0.020245
AEG,2015-07-01,-0.631411,-0.443692,-0.187719
AEG,2015-07-13,0.0,-0.21047,0.21047
AEG,2015-08-13,0.20964,-0.14059,0.35023
AEG,2015-08-28,0.0,0.06988,-0.06988
AEG,2015-09-06,0.0,0.06988,-0.06988
AEG,2015-09-24,0.0,0.0,0.0
AEG,2015-09-25,0.457597,0.152532,0.305064
AEG,2015-10-06,0.0,0.152532,-0.152532
AEG,2015-12-10,-0.692175,-0.078193,-0.613982
AEG,2015-12-21,0.0,-0.230725,0.230725
AEG,2016-01-12,0.0,-0.230725,0.230725
AEG,2016-01-20,0.0,0.0,0.0
AEG,2016-02-10,0.0,0.0,0.0
AEG,2016-02-19,0.0,0.0,0.0
AEG,2016-05-12,0.0,0.0,0.0
AEG,2016-06-27,0.0,0.0,0.0
AEG,2016-06-28,-0.695604,-0.231868,-0.463736
AEG,2016-06-29,-0.554351,-0.416651,-0.137699
AEG,2016-07-05,0.0,-0.416651,0.416651
AEG,2016-07-18,0.0,-0.184784,0.184784
AEG,2016-08-11,0.0,0.0,0.0
AEG,2016-08-18,0.8618,0.287267,0.574533
AEG,2016-09-09,0.0,0.287267,-0.287267
AEG,2016-09-23,0.861818,0.574539,0.287279
AEG,2016-10-03,0.0,0.287273,-0.287273
AEG,2016-10-12,0.939787,0.600535,0.339252
AEG,2016-10-25,0.0,0.313262,-0.313262
AEG,2016-10-28,0.0,0.313262,-0.313262
AEG,2016-11-01,0.0,0.0,0.0
AEG,2016-11-10,0.159509,0.05317,0.106339
AEG,2016-11-28,0.0,0.05317,-0.05317
AEG,2016-11-29,0.628046,0.262518,0.365528
AEG,2016-12-01,-0.492157,0.045296,-0.537453
AEG,2016-12-30,0.0,0.045296,-0.045296
AEG,2017-01-12,0.0,-0.164052,0.164052
AEG,2017-01-15,0.0,0.0,0.0
AEG,2017-02-17,-0.223694,-0.074565,-0.149129
AEG,2017-03-14,0.0,-0.074565,0.074565
AEG,2017-04-27,0.0,-0.074565,0.074565
AEG,2017-05-22,0.945109,0.315036,0.630072
AEG,2017-05-23,0.0,0.315036,-0.315036
AEG,2017-07-17,0.0,0.315036,-0.315036
AEG,2017-08-10,0.0,0.0,0.0
AEG,2017-08-23,0.919087,0.306362,0.612725
AEG,2017-08-31,0.687589,0.535559,0.152031
AEG,2017-09-14,0.0,0.535559,-0.535559
AEG,2017-10-22,0.0,0.229196,-0.229196
AEG,2017-11-09,0.0,0.0,0.0
AEG,2017-11-29,0.536541,0.178847,0.357694
AEG,2017-12-28,0.008304,0.181615,-0.173311
AEG,2018-01-15,0.0,0.181615,-0.181615
AEG,2018-01-17,0.0,0.002768,-0.002768
AEG,2018-01-19,0.0,0.0,0.0
AEG,2018-02-15,0.0,0.0,0.0
AEG,2018-03-06,0.0,0.0,0.0
AEG,2018-03-20,0.622198,0.207399,0.414799
AEG,2018-04-12,0.0,0.207399,-0.207399
AEG,2018-04-17,0.0,0.207399,-0.207399
AEG,2018-04-18,0.0,0.0,0.0
AEG,2018-04-23,0.0,0.0,0.0
AEG,2018-04-25,0.0,0.0,0.0
AEG,2018-05-21,0.0,0.0,0.0
AEG,2018-06-05,0.0,0.0,0.0
AEG,2018-06-15,-0.845132,-0.281711,-0.563421
AEG,2018-06-19,0.0,-0.281711,0.281711
AEG,2018-06-20,0.0,-0.281711,0.281711
AEG,2018-07-03,0.934016,0.311339,0.622677
AEG,2018-07-05,0.46464,0.466219,-0.001579
AEG,2018-07-10,0.0,0.466219,-0.466219
AEG,2018-07-11,-0.966902,-0.167421,-0.799481
AEG,2018-08-07,0.0,-0.322301,0.322301
AEG,2018-08-16,0.237173,-0.243243,0.480416
AEG,2018-08-17,0.0,0.079058,-0.079058
AEG,2018-08-23,0.0,0.079058,-0.079058
AEG,2018-08-27,-0.478465,-0.159488,-0.318976
AEG,2018-09-19,0.0,-0.159488,0.159488
AEG,2018-09-25,0.472431,-0.002011,0.474442
AEG,2018-10-04,0.370245,0.280892,0.089353
AEG,2018-10-26,0.0,0.280892,-0.280892
AEG,2018-11-15,0.0,0.123415,-0.123415
AEG,2018-11-20,0.533992,0.177997,0.355995
AEG,2018-11-21,-0.639601,-0.035203,-0.604398
AEG,2018-11-23,-0.923178,-0.342929,-0.580249
AEG,2018-11-26,-0.893378,-0.818719,-0.074659
AEG,2018-12-06,0.0,-0.605519,0.605519
AEG,2018-12-10,-0.927243,-0.606874,-0.320369
AEG,2018-12-17,-0.843311,-0.590185,-0.253126
AEG,2018-12-20,-0.646825,-0.805793,0.158968
AEG,2018-12-30,0.0,-0.496712,0.496712
AEG,2019-01-05,0.0,-0.215608,0.215608
AEG,2019-01-08,0.0,0.0,0.0
AEG,2019-01-14,0.0,0.0,0.0
AEG,2019-01-15,-0.597491,-0.199164,-0.398327
AEG,2019-01-17,0.0,-0.199164,0.199164
AEG,2019-01-22,0.0,-0.199164,0.199164
AEG,2019-01-24,0.0,0.0,0.0
AEG,2019-01-29,0.0,0.0,0.0
AEG,2019-01-31,0.548913,0.182971,0.365942
AEG,2019-02-14,-0.486978,0.020645,-0.507623
AEG,2019-02-18,0.0,0.020645,-0.020645
AEG,2019-03-21,0.0,-0.162326,0.162326
AEG,2019-03-22,-0.485536,-0.161845,-0.32369
AEG,2019-03-25,0.0,-0.161845,0.161845
AEG,2019-04-01,0.574004,0.02949,0.544515
AEG,2019-04-15,0.0,0.191335,-0.191335
AEG,2019-04-23,0.857613,0.477206,0.380407
AEG,2019-04-30,0.0,0.285871,-0.285871
AEG,2019-05-06,0.0,0.285871,-0.285871
AEG,2019-05-07,-0.52495,-0.174983,-0.349967
AEG,2019-05-08,0.0,-0.174983,0.174983
AEG,2019-05-10,0.0,-0.174983,0.174983
AEG,2019-05-14,0.0,0.0,0.0
AEG,2019-05-17,0.0,0.0,0.0
AEG,2019-05-24,0.0,0.0,0.0
AEG,2019-06-03,-0.272539,-0.090846,-0.181692
AEG,2019-06-04,0.649557,0.125673,0.523884
AEG,2019-06-07,0.0,0.125673,-0.125673
AEG,2019-06-10,0.0,0.216519,-0.216519
AEG,2019-06-14,0.0,0.0,0.0
AEG,2019-06-15,0.936834,0.312278,0.624556
AEG,2019-06-27,0.0,0.312278,-0.312278
AEG,2019-07-15,0.81045,0.582428,0.228022
AEG,2019-07-19,0.884503,0.564984,0.319519
AEG,2019-08-02,-0.963355,0.243866,-1.207221
AEG,2019-08-05,-0.953426,-0.344093,-0.609333
AEG,2019-08-07,-0.965033,-0.960605,-0.004428
AEG,2019-08-12,-0.460623,-0.793027,0.332404
AEG,2019-08-15,-0.186098,-0.537251,0.351153
AEG,2019-08-16,0.508908,-0.045938,0.554846
AEG,2019-08-20,0.948039,0.423616,0.524423
AEG,2019-08-21,0.94558,0.800843,0.144738
AEG,2019-08-23,-0.967263,0.308786,-1.276048
AEG,2019-08-28,-0.935103,-0.318928,-0.616175
AEG,2019-09-18,0.0,-0.634122,0.634122
AEG,2019-10-14,0.0,-0.311701,0.311701
AEG,2019-10-16,-0.972862,-0.324287,-0.648575
AEG,2019-10-24,0.0,-0.324287,0.324287
AEG,2019-10-28,0.0,-0.324287,0.324287
AEG,2019-11-04,0.0,0.0,0.0
AEG,2019-12-02,0.0,0.0,0.0
AEG,2019-12-11,0.0,0.0,0.0
AEG,2019-12-13,0.0,0.0,0.0
AEG,2019-12-20,0.0,0.0,0.0
AEG,2019-12-27,0.0,0.0,0.0
AEG,2019-12-30,0.0,0.0,0.0
AEG,2020-01-02,-0.445496,-0.148499,-0.296997
AEG,2020-01-06,0.0,-0.148499,0.148499
AEG,2020-01-16,0.0,-0.148499,0.148499
AEG,2020-01-21,0.0,0.0,0.0
AEG,2020-01-22,0.0,0.0,0.0
AEG,2020-01-23,0.0,0.0,0.0
AEG,2020-01-27,0.0,0.0,0.0
AEG,2020-02-06,0.0,0.0,0.0
AEG,2020-02-07,0.0,0.0,0.0
AEG,2020-02-13,-0.194136,-0.064712,-0.129424
AEG,2020-02-14,0.0,-0.064712,0.064712
AEG,2020-02-18,0.0,-0.064712,0.064712
AEG,2020-02-21,0.0,0.0,0.0
AEG,2020-02-24,-0.972125,-0.324042,-0.648083
AEG,2020-02-27,-0.93354,-0.635222,-0.298319
AEG,2020-02-28,-0.927557,-0.944408,0.01685
AEG,2020-03-02,0.0,-0.620366,0.620366
AEG,2020-03-04,-0.434434,-0.453997,0.019563
AEG,2020-03-05,-0.344177,-0.259537,-0.08464
AEG,2020-03-06,-0.463779,-0.41413,-0.049649
AEG,2020-03-09,0.0,-0.269318,0.269318
AEG,2020-03-10,0.94586,0.160694,0.785166
AEG,2020-03-12,-0.953108,-0.002416,-0.950692
AEG,2020-03-16,-0.969044,-0.325431,-0.643614
AEG,2020-03-17,-0.962124,-0.961425,-0.000699
AEG,2020-03-18,0.0,-0.643723,0.643723
AEG,2020-03-19,0.0,-0.320708,0.320708
AEG,2020-03-24,0.9364,0.312133,0.624267
AEG,2020-03-27,-0.971651,-0.01175,-0.9599
AEG,2020-04-01,-0.973641,-0.336297,-0.637344
AEG,2020-04-06,0.947546,-0.332582,1.280128
AEG,2020-04-07,0.942656,0.30552,0.637135
AEG,2020-04-15,-0.972282,0.305973,-1.278255
AEG,2020-04-28,0.931114,0.300496,0.630618
AEG,2020-04-30,-0.970212,-0.337126,-0.633086
AEG,2020-05-01,0.803003,0.254635,0.548368
AEG,2020-05-06,-0.606644,-0.257951,-0.348693
AEG,2020-05-12,0.377042,0.191134,0.185908
AEG,2020-05-13,-0.973525,-0.401042,-0.572483
AEG,2020-05-15,0.0,-0.198828,0.198828
AEG,2020-05-26,0.93157,-0.013985,0.945555
AEG,2020-05-27,0.951691,0.627754,0.323937
AEG,2020-06-01,0.943599,0.942287,0.001312
AEG,2020-06-03,0.389426,0.761572,-0.372146
AEG,2020-06-04,0.0,0.444342,-0.444342
AEG,2020-06-05,0.945908,0.445111,0.500797
AEGN,2009-11-27,0.951762,0.951762,0.0
AEGN,2011-11-01,0.0,0.475881,-0.475881
AEGN,2011-11-14,0.0,0.317254,-0.317254
AEGN,2011-11-15,-0.87585,-0.29195,-0.5839
AEGN,2011-11-21,0.937693,0.020614,0.917078
AEGN,2011-11-22,0.0,0.020614,-0.020614
AEGN,2011-11-28,0.0,0.312564,-0.312564
AEGN,2011-12-16,0.0,0.0,0.0
AEGN,2011-12-19,0.0,0.0,0.0
AEGN,2012-01-26,-0.795711,-0.265237,-0.530474
AEGN,2012-02-05,0.0,-0.265237,0.265237
AEGN,2012-02-06,0.0,-0.265237,0.265237
AEGN,2012-02-28,0.858345,0.286115,0.57223
AEGN,2012-04-27,-0.795711,0.020878,-0.816589
AEGN,2012-05-25,-0.795711,-0.244359,-0.551352
AEGN,2012-06-19,0.0,-0.530474,0.530474
AEGN,2012-06-21,0.837784,0.014024,0.82376
AEGN,2012-06-28,0.910182,0.582655,0.327527
AEGN,2012-07-23,0.897813,0.881926,0.015886
AEGN,2012-08-01,0.836605,0.881533,-0.044928
AEGN,2012-08-02,0.941158,0.891859,0.0493
AEGN,2012-08-08,0.93693,0.904898,0.032032
AEGN,2012-08-31,0.746897,0.874995,-0.128098
AEGN,2012-09-04,0.555467,0.746431,-0.190965
AEGN,2012-09-27,-0.897327,0.135012,-1.032339
AEGN,2012-10-29,0.0,-0.113953,0.113953
AEGN,2012-10-31,0.149574,-0.249251,0.398825
AEGN,2012-11-02,0.0,0.049858,-0.049858
AEGN,2012-12-05,0.916966,0.355513,0.561452
AEGN,2012-12-13,0.0,0.305655,-0.305655
AEGN,2012-12-31,0.0,0.305655,-0.305655
AEGN,2013-01-07,-0.750779,-0.25026,-0.500519
AEGN,2013-01-14,0.921363,0.056861,0.864501
AEGN,2013-02-25,0.0,0.056861,-0.056861
AEGN,2013-02-27,-0.300189,0.207058,-0.507247
AEGN,2013-03-28,-0.964073,-0.421421,-0.542652
AEGN,2013-04-01,-0.246423,-0.503562,0.257139
AEGN,2013-04-02,0.826333,-0.128054,0.954387
AEGN,2013-04-03,-0.897327,-0.105806,-0.791521
AEGN,2013-04-24,-0.349799,-0.140264,-0.209534
AEGN,2013-04-25,0.2362,-0.336975,0.573175
AEGN,2013-04-29,0.0,-0.037866,0.037866
AEGN,2013-05-28,0.0,0.078733,-0.078733
AEGN,2013-06-19,0.0,0.0,0.0
AEGN,2013-06-25,0.0,0.0,0.0
AEGN,2013-06-26,0.677182,0.225727,0.451455
AEGN,2013-06-27,0.469083,0.382088,0.086995
AEGN,2013-07-01,0.0,0.382088,-0.382088
AEGN,2013-07-02,0.0,0.156361,-0.156361
AEGN,2013-07-12,0.808161,0.269387,0.538774
AEGN,2013-07-15,0.81935,0.542504,0.276846
AEGN,2013-07-17,0.821571,0.816361,0.00521
AEGN,2013-07-25,0.92023,0.853717,0.066513
AEGN,2013-07-29,0.0,0.5806,-0.5806
AEGN,2013-07-30,0.0,0.306743,-0.306743
AEGN,2013-07-31,-0.243833,-0.081278,-0.162555
AEGN,2013-08-05,0.95119,0.235786,0.715404
AEGN,2013-08-07,-0.758006,-0.016883,-0.741123
AEGN,2013-08-20,0.286052,0.159745,0.126306
AEGN,2013-09-04,0.593047,0.040364,0.552683
AEGN,2013-09-06,0.0,0.293033,-0.293033
AEGN,2013-10-07,0.565376,0.386141,0.179235
AEGN,2013-10-30,0.452596,0.339324,0.113272
AEGN,2013-10-31,0.0,0.339324,-0.339324
AEGN,2013-11-01,-0.947415,-0.16494,-0.782475
AEGN,2013-11-04,0.0,-0.315805,0.315805
AEGN,2013-12-11,0.941448,-0.001989,0.943437
AEGN,2013-12-12,0.832654,0.591367,0.241287
AEGN,2013-12-13,0.0,0.591367,-0.591367
AEGN,2013-12-18,-0.210923,0.207244,-0.418166
AEGN,2013-12-19,0.0,-0.070308,0.070308
AEGN,2013-12-20,-0.9653,-0.392074,-0.573226
AEGN,2014-01-06,0.0,-0.321767,0.321767
AEGN,2014-01-10,0.0,-0.321767,0.321767
AEGN,2014-01-15,0.944151,0.314717,0.629434
AEGN,2014-01-20,0.775962,0.573371,0.202591
AEGN,2014-01-21,0.912628,0.87758,0.035048
AEGN,2014-01-22,0.0,0.562863,-0.562863
AEGN,2014-01-31,0.0,0.304209,-0.304209
AEGN,2014-02-10,-0.928065,-0.309355,-0.61871
AEGN,2014-02-25,-0.695327,-0.541131,-0.154196
AEGN,2014-02-26,0.0,-0.541131,0.541131
AEGN,2014-02-27,0.60941,-0.028639,0.638049
AEGN,2014-02-28,0.750044,0.453151,0.296892
AEGN,2014-03-13,0.878417,0.745957,0.13246
AEGN,2014-03-14,0.815642,0.814701,0.000941
AEGN,2014-03-28,0.0,0.564686,-0.564686
AEGN,2014-04-09,0.0,0.271881,-0.271881
AEGN,2014-04-24,0.883283,0.294428,0.588856
AEGN,2014-04-29,0.4974,0.460228,0.037173
AEGN,2014-05-05,-0.424296,0.318796,-0.743092
AEGN,2014-05-06,-0.471257,-0.132717,-0.338539
AEGN,2014-05-07,-0.952349,-0.615967,-0.336382
AEGN,2014-05-08,0.471139,-0.317489,0.788628
AEGN,2014-05-09,-0.967051,-0.482754,-0.484297
AEGN,2014-05-13,-0.776988,-0.4243,-0.352688
AEGN,2014-05-15,-0.808562,-0.850867,0.042305
AEGN,2014-05-19,-0.893694,-0.826414,-0.067279
AEGN,2014-05-20,0.0,-0.567418,0.567418
AEGN,2014-05-21,-0.872368,-0.588687,-0.283681
AEGN,2014-06-04,-0.233108,-0.368492,0.135384
AEGN,2014-06-05,-0.966658,-0.690712,-0.275947
AEGN,2014-06-17,0.940363,-0.086468,1.026831
AEGN,2014-06-18,0.0,-0.008765,0.008765
AEGN,2014-07-29,-0.766958,0.057802,-0.824759
AEGN,2014-08-04,0.93892,0.057321,0.881599
AEGN,2014-08-05,0.922669,0.364877,0.557792
AEGN,2014-08-11,0.0,0.62053,-0.62053
AEGN,2014-10-02,0.0,0.307556,-0.307556
AEGN,2014-10-07,-0.485915,-0.161972,-0.323944
AEGN,2014-10-08,-0.134061,-0.206659,0.072598
AEGN,2014-10-09,-0.966496,-0.528824,-0.437672
AEGN,2014-10-10,-0.48002,-0.526859,0.046839
AEGN,2014-10-13,0.0,-0.482172,0.482172
AEGN,2014-10-27,0.0,-0.160007,0.160007
AEGN,2014-10-30,0.2572,0.085733,0.171467
AEGN,2014-11-04,-0.909222,-0.217341,-0.691881
AEGN,2014-11-17,-0.236953,-0.296325,0.059372
AEGN,2014-12-01,0.0,-0.382058,0.382058
AEGN,2014-12-04,0.0,-0.078984,0.078984
AEGN,2014-12-08,0.0,0.0,0.0
